id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user,subject
ChdDSUhNMG9nS0VJQ0FnSUNDOEtHRl9nRRAB,,8 months ago,2021-04-11 19:51:36.955508,5.0,Michel Naulet,0,0,https://www.google.com/maps/contrib/109632658898267448569/reviews?hl=en-CA,KFC
ChZDSUhNMG9nS0VJQ0FnSUNDNE5YNmVREAE,,8 months ago,2021-04-11 19:51:36.958306,3.0,Mitchell Knelsen,10,0,https://www.google.com/maps/contrib/114706684418432823027/reviews?hl=en-CA,KFC
ChdDSUhNMG9nS0VJQ0FnSUNDb1BhNzBBRRAB,They left us waiting outside for our order and had forgotten about us. Order was missing the condiments we requested. Not impressed,8 months ago,2021-04-11 19:51:36.961055,2.0,April Taggart,26,0,https://www.google.com/maps/contrib/114843140543012916087/reviews?hl=en-CA,KFC
ChdDSUhNMG9nS0VJQ0FnSUQ4bjZQbmdnRRAB,Gotta love that tuesday special :),8 months ago,2021-04-11 19:51:36.964474,5.0,Gaming games,1,0,https://www.google.com/maps/contrib/112615143214475257278/reviews?hl=en-CA,KFC
ChZDSUhNMG9nS0VJQ0FnSUQ4ejcydGJ3EAE,Dreadful experience last night. The restaurant was filthy. Staff is extremely rude. Cook had no mask on at all. Many staff not properly wearing their masks. It was a forty minute wait. Order was wrong. Good thing I checked the bags before …,8 months ago,2021-04-11 19:51:36.967290,1.0,Janet Dennett,9,0,https://www.google.com/maps/contrib/115010885392423983465/reviews?hl=en-CA,KFC
ChdDSUhNMG9nS0VJQ0FnSUQ4ei1LSDZRRRAB,,8 months ago,2021-04-11 19:51:43.546516,4.0,Kelly Hernandez,2,0,https://www.google.com/maps/contrib/111212087713665091089/reviews?hl=en-CA,KFC
ChdDSUhNMG9nS0VJQ0FnSUQ4aDUtNnlBRRAB,Very slow drivethru service,8 months ago,2021-04-11 19:51:43.548953,1.0,Artur Terencio,0,0,https://www.google.com/maps/contrib/113773821008846732181/reviews?hl=en-CA,KFC
ChZDSUhNMG9nS0VJQ0FnSUQ4X2NqQ0JnEAE,,8 months ago,2021-04-11 19:51:43.551472,2.0,nash estafanous,0,0,https://www.google.com/maps/contrib/108635475745815988352/reviews?hl=en-CA,KFC
ChdDSUhNMG9nS0VJQ0FnSUQ4dGVteHN3RRAB,,8 months ago,2021-04-11 19:51:43.554153,5.0,Karen Clark,0,0,https://www.google.com/maps/contrib/107746824007670524091/reviews?hl=en-CA,KFC
ChdDSUhNMG9nS0VJQ0FnSUQ4NWNMbXdBRRAB,Friendly staff,8 months ago,2021-04-11 19:51:43.556903,5.0,Jason Tremblett,0,0,https://www.google.com/maps/contrib/115665883330285574781/reviews?hl=en-CA,KFC
ChZDSUhNMG9nS0VJQ0FnSUQ4aGN5eFp3EAE,,8 months ago,2021-04-11 19:51:43.559349,5.0,LI,82,0,https://www.google.com/maps/contrib/100470722135190827080/reviews?hl=en-CA,KFC
ChdDSUhNMG9nS0VJQ0FnSUQ4bWVPbWhBRRAB,,8 months ago,2021-04-11 19:51:43.561894,4.0,Robert Sheppard,9,0,https://www.google.com/maps/contrib/112475385467999996779/reviews?hl=en-CA,KFC
ChZDSUhNMG9nS0VJQ0FnSUQ4bVpuZ0RBEAE,,8 months ago,2021-04-11 19:51:43.565293,5.0,Laura Moffat,11,0,https://www.google.com/maps/contrib/113928892397209617885/reviews?hl=en-CA,KFC
ChdDSUhNMG9nS0VJQ0FnSUQ4eWVpSmxnRRAB,,8 months ago,2021-04-11 19:51:43.567998,1.0,1018shannonr,24,0,https://www.google.com/maps/contrib/114659689164400404068/reviews?hl=en-CA,KFC
ChZDSUhNMG9nS0VJQ0FnSUQ4c2JPX0hBEAE,,8 months ago,2021-04-11 19:51:43.570779,3.0,dokee33,0,0,https://www.google.com/maps/contrib/108509283909531148867/reviews?hl=en-CA,KFC
ChZDSUhNMG9nS0VJQ0FnSUM4ay1EOWJREAE,,8 months ago,2021-04-11 19:51:50.223395,3.0,A Dog,0,0,https://www.google.com/maps/contrib/108609350281144945101/reviews?hl=en-CA,KFC
ChdDSUhNMG9nS0VJQ0FnSUM4Z2JPZGpBRRAB,It was really good food was fresh staff was friendly.,9 months ago,2021-04-11 19:51:50.226031,5.0,Art Zombie,0,0,https://www.google.com/maps/contrib/114534132666919885384/reviews?hl=en-CA,KFC
ChdDSUhNMG9nS0VJQ0FnSUM4Z2VuNnRRRRAB,"Went there and they refused my cash, I asked if they knew it was illegal to refuse Canadian currency, the girl said yes she knew....but I can't take cash...ok thanks then I will never go back again.  That just the dumbest thing I ever heard!  You are gonna lose alot of business!",9 months ago,2021-04-11 19:51:50.228595,1.0,Brenda Deshevy,0,0,https://www.google.com/maps/contrib/101054215125830868138/reviews?hl=en-CA,KFC
ChZDSUhNMG9nS0VJQ0FnSUM4dnMyTWNnEAE,Nailed it tonight.   Chilito combo had tons of filling in the burritos and the chili cheese fries were loaded up too.,9 months ago,2021-04-11 19:51:50.231549,5.0,scooterific78,0,0,https://www.google.com/maps/contrib/101263863698005812523/reviews?hl=en-CA,KFC
ChdDSUhNMG9nS0VJQ0FnSUM4LXBMb3F3RRAB,,9 months ago,2021-04-11 19:51:50.234156,5.0,Jessie Mahusay,0,0,https://www.google.com/maps/contrib/115092328450910674749/reviews?hl=en-CA,KFC
ChdDSUhNMG9nS0VJQ0FnSUM4dW83cHpBRRAB,,9 months ago,2021-04-11 19:51:50.236599,4.0,Mike Quinn,9,0,https://www.google.com/maps/contrib/110091173046067301512/reviews?hl=en-CA,KFC
ChZDSUhNMG9nS0VJQ0FnSUM4a3VQVWRnEAE,They have acceptable food. Good variety. Needs a reno.,9 months ago,2021-04-11 19:51:50.239065,3.0,Lou Choi,0,0,https://www.google.com/maps/contrib/111946644598159968773/reviews?hl=en-CA,KFC
ChdDSUhNMG9nS0VJQ0FnSUM4Z3RHZWdBRRAB,"I had a powerful hankering for KFC. I haven't had it in a long time. So I decided to order the family special bucket and was surprised how much more delicious the food was and so piping hot, it was hard to hold onto! I'm so looking forward to returning to KFC more often than before. Keep up the good work.😎",9 months ago,2021-04-11 19:51:50.241551,4.0,Mark Levin,0,0,https://www.google.com/maps/contrib/117991742353709424487/reviews?hl=en-CA,KFC
ChdDSUhNMG9nS0VJQ0FnSUM4Z3NHbDl3RRAB,"The drive through staff is not familiar with their own menu. Told me that there's no chicken come with one of the big box combo, only chicken tender. Even though on the menu is clearly said there's two piece chicken and two piece tender. I …",9 months ago,2021-04-11 19:51:50.244107,2.0,Zhaoyuan Zheng,0,0,https://www.google.com/maps/contrib/100162804149480532681/reviews?hl=en-CA,KFC
ChZDSUhNMG9nS0VJQ0FnSUM4aUlPeVhBEAE,,9 months ago,2021-04-11 19:51:50.246857,5.0,Preston Wright,0,0,https://www.google.com/maps/contrib/103439012136895818005/reviews?hl=en-CA,KFC
ChZDSUhNMG9nS0VJQ0FnSUNLNkplQ0hBEAE,Have to ask for more topping they put next to none on the sub ( like 3 tomatoes on a foot long or 5 peace’s OS spinach),2 weeks ago,2021-04-11 19:52:06.790016,2.0,Andrew Critchley,1,0,https://www.google.com/maps/contrib/101893375426545660056/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUR5bHVxeXl3RRAB,Server made me wait 10 min while she put cheese on bread. She never snuled she never said ty just what do you want whe  i asked for more green olives she rollled her eyes and sighed at me,a month ago,2021-04-11 19:52:06.792574,2.0,Judelina Mongeon,0,0,https://www.google.com/maps/contrib/114899513587465600196/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUN5NV91RHpnRRAB,,a month ago,2021-04-11 19:52:06.795419,5.0,Kajal Darji,0,0,https://www.google.com/maps/contrib/117446274713420709112/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUN5dS1lRkJBEAE,,a month ago,2021-04-11 19:52:06.798847,5.0,Dishank Darji,0,0,https://www.google.com/maps/contrib/106753517989166105535/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUN5OGItTUhBEAE,They clearly need to teach their employees what customer satisfaction is. So rude and disrespectful. Clearly refused to grill when I wanted my sub grilled (saying that they are not allowed to grill a sub) Never listen to how you want your order. Wish i could rate less than 1 star. They do not deserve even a single star.,2 months ago,2021-04-11 19:52:06.802458,1.0,akshita narula,3,0,https://www.google.com/maps/contrib/110327778988015213504/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUN5b3IyMV9RRRAB,"AVOID THIS PLACE! Saw the guy grab cash and change and DIDNT WASH HIS HANDS after he proceeded to make the sub for the next customer. Who knows how long he goes without washing his hands, probably didnt wash his hands all shift. Disgusting. This place needs to get shut down.",2 months ago,2021-04-11 19:52:06.805742,1.0,Jessie B,0,0,https://www.google.com/maps/contrib/104470435114754545992/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSURTNjZHamNBEAE,,3 months ago,2021-04-11 19:52:06.808466,5.0,Chantal Stone,0,0,https://www.google.com/maps/contrib/116951153542431152574/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUNTNHRQU05REAE,"The staff was half sleeping when i came, they never greeted me or even said hello. they were too rude. The bread was too hard to chew, felt as if it was expired. Very bad experience, will never come back",3 months ago,2021-04-11 19:52:06.811081,1.0,Shivam Asija,6,0,https://www.google.com/maps/contrib/111961955400011780848/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUNpaWF2QmNnEAE,I experienced that the bread is too hard to chew and this 2nd time in the month! It was not fresh at all. I'm very disappointed with the food quality. Highly dissatisfied.,5 months ago,2021-04-11 19:52:06.813655,1.0,Vishva Joshi,5,0,https://www.google.com/maps/contrib/106543501708984990725/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUNpM0t5OGpRRRAB,They have their own rules  Worse staff,5 months ago,2021-04-11 19:52:06.816449,1.0,YADVINDER GILL,4,0,https://www.google.com/maps/contrib/118016990354081321319/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSURDbzZIRE1BEAE,,6 months ago,2021-04-11 19:52:06.819525,1.0,Afsar,0,0,https://www.google.com/maps/contrib/117830358572868828950/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUNJdW9XZzVBRRAB,"Buns are always stale, they cheap out on toppings, and the place is dirty and disorganized. AVOID!",6 months ago,2021-04-11 19:52:06.822255,1.0,Battlecat,0,0,https://www.google.com/maps/contrib/105576806683793043132/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSURDbWFPS0RnEAE,,6 months ago,2021-04-11 19:52:06.824946,5.0,Dulari Makwana,2,0,https://www.google.com/maps/contrib/101955747480043524246/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSURDOUl2U3NnRRAB,,6 months ago,2021-04-11 19:52:06.827413,1.0,Dixit Pandya,14,0,https://www.google.com/maps/contrib/100027604049595739293/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUNDd0xTOGRREAE,I wish I could give less than 1 star because their Customer service is soooo bad its an awful experience to have subway from here. The Owner lacks manners about how to treat their customer he brags about he owning 9 subways in barrie....ohh …,8 months ago,2021-04-11 19:52:06.829847,1.0,Sneha Bhagat,1,0,https://www.google.com/maps/contrib/100962437812999381334/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUQ4X2JxR3JnRRAB,"COVID-19- They are not even taking care of proper Hygiene. They are even letting in people without mask. The guy working over there is not even answering if we ask him something. This incident happened to me on July 26, 11:35pm.",8 months ago,2021-04-11 19:52:06.832289,1.0,joseph michael,3,0,https://www.google.com/maps/contrib/117984810314757889648/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUQ4X2RxNXVBRRAB,Covid 19 The guy who was working on subway on 26 July (Closing shift) was letting in people without mask into the store and when we asked him about it he was ignoring us,8 months ago,2021-04-11 19:52:06.835021,1.0,Alen T George,7,0,https://www.google.com/maps/contrib/104228689115286676437/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUQ4OFkzaXh3RRAB,"I visited the store yesterday morning to get 2 extra large veggie sub but, the customer service was very poor. It seems that the person who was serving was not trained enough. I ordered 2 feet long sub however, I didn't get what I've paid, …",8 months ago,2021-04-11 19:52:06.837560,1.0,Viraj Shah,0,0,https://www.google.com/maps/contrib/104733414166441649130/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSURja2VhdzR3RRAB,,9 months ago,2021-04-11 19:52:06.840375,5.0,sanat patel,8,0,https://www.google.com/maps/contrib/112932246806166341780/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSURjOW9XNnJ3RRAB,"Awful service, employee was rude, he made an awful sub, will make sure everyone I know about how awful my experience was at this location. I threw my sub in the garabage",10 months ago,2021-04-11 19:52:06.843143,1.0,connie debairos,1,0,https://www.google.com/maps/contrib/101618712938482218811/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUNjaDV1YldREAE,"WORSE EXPERIANCE I ordered 3 subs tonight, and asked for one whole wheat, one italian, and one italian herb and cheese. All three were supposed to have extra meat I paid almost 4.00 extra per sub, and when my sub arrived lo and behold no …",11 months ago,2021-04-11 19:52:13.098513,1.0,Henry Deruelle,0,0,https://www.google.com/maps/contrib/105366889795276367065/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUNjODZfQjN3RRAB,,a year ago,2021-04-11 19:52:13.100981,5.0,SUBHASCHANDRA ILLAMPOORANAN,12,0,https://www.google.com/maps/contrib/109381814973434542154/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUNjZzdheXdRRRAB,"I don't know if this was a problem on skip the dish or the subway. But I ordered. A very simple sub of ham, cucumber and lettuce. When my sub arrived there was just ham. No veggies at all. When we called they blamed us for the mess up",a year ago,2021-04-11 19:52:13.103561,1.0,Canadian Hott Mess,1,0,https://www.google.com/maps/contrib/106129420454088116328/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUNjX1ozLU9BEAE,I placed an online order and 10 mins later its showing the restaurant is unresponsive. Tried reordering it and now even when they are open its closed for deliveries. Must be a real lazy dude whose working over their now.,a year ago,2021-04-11 19:52:13.106296,1.0,Athul Sleeba,3,0,https://www.google.com/maps/contrib/110481960160879379124/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUNjX1lXeDJ3RRAB,,a year ago,2021-04-11 19:52:13.108873,3.0,Michael Robinson,0,0,https://www.google.com/maps/contrib/110961303554156288875/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUNjNm9fa3BBRRAB,,a year ago,2021-04-11 19:52:13.111318,3.0,p groves,10,0,https://www.google.com/maps/contrib/103191862630267399220/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSURzdnBhV21RRRAB,,a year ago,2021-04-11 19:52:13.113741,4.0,Sofía Carro De la Iglesia,5,0,https://www.google.com/maps/contrib/113900177517145659113/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSURzdEstZV9RRRAB,,a year ago,2021-04-11 19:52:13.116165,5.0,Krishna Nikum,4,0,https://www.google.com/maps/contrib/111076726200000583699/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSURzdFBtZm9BRRAB,,a year ago,2021-04-11 19:52:13.118648,4.0,Sanna Koskinen,15,0,https://www.google.com/maps/contrib/101639210979385013202/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUNzOTZHcE5BEAE,,a year ago,2021-04-11 19:52:13.121656,4.0,ahmed qasim88,0,0,https://www.google.com/maps/contrib/115320745439253146437/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUNzNmI3am13RRAB,Just having a perfect chopped salad. Thanks 👨 man..,a year ago,2021-04-11 19:52:19.416240,5.0,YASHKUMAR PATEL,4,0,https://www.google.com/maps/contrib/104782424407910098713/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUNza2M3Nmt3RRAB,,a year ago,2021-04-11 19:52:19.418651,5.0,Will Farren,11,0,https://www.google.com/maps/contrib/112804998819916639332/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUNzanVpWnpnRRAB,,a year ago,2021-04-11 19:52:19.421081,5.0,Jr Wheeler,3,0,https://www.google.com/maps/contrib/106535163662287907495/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUNzcXIyenR3RRAB,,a year ago,2021-04-11 19:52:19.423954,4.0,Taukeer Farooqui,0,0,https://www.google.com/maps/contrib/109413165921532043301/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUNzNHBTLWt3RRAB,"Really worst experience. Today i visited and the guy serving me didn’t deal with me like a customer, he was in a hurry. He have to ask me for bread first but he choose on his own choice and start adding veggies on his own choice, he thought like my choice doesn’t matter. Head office should have to take care about that.",a year ago,2021-04-11 19:52:19.426676,1.0,SANDHU SAAB,0,0,https://www.google.com/maps/contrib/100977547097770271441/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUNzOVAzVUJnEAE,,a year ago,2021-04-11 19:52:19.429155,5.0,Rajveer SinGh,0,0,https://www.google.com/maps/contrib/112625022970012614657/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSURNbnRHcW53RRAB,,a year ago,2021-04-11 19:52:19.431659,4.0,Maitra Patel,0,0,https://www.google.com/maps/contrib/106705676397888542044/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSURNME1XRm53RRAB,"Absolutely dreadful customer service. Half the time I go in, I'm ignored while the 2 workers sit at the back chatting or eating.",a year ago,2021-04-11 19:52:19.434162,1.0,Mustafa,5,0,https://www.google.com/maps/contrib/113652971757773385095/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUNNc2FyYnhRRRAB,Love this subway arguably the best one in town,a year ago,2021-04-11 19:52:19.436799,5.0,Street Mafia42069,0,0,https://www.google.com/maps/contrib/112290957096802465398/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSURVcTVmUVV3EAE,Good,a year ago,2021-04-11 19:52:19.439982,5.0,carter howorth,16,0,https://www.google.com/maps/contrib/116411727743701483850/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUQwM1plck1BEAE,,a year ago,2021-04-11 19:52:25.797837,5.0,Maulin Patel,10,0,https://www.google.com/maps/contrib/108572704043722042254/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUQwM291T3VRRRAB,,a year ago,2021-04-11 19:52:25.800269,5.0,Jay Patel,0,0,https://www.google.com/maps/contrib/101654833787010689217/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUQwbnVuRHJBRRAB,,a year ago,2021-04-11 19:52:25.802793,5.0,Abhay George,4,0,https://www.google.com/maps/contrib/105133904501666429889/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUQweHRHcjRnRRAB,I'd eat subway all day every day.,a year ago,2021-04-11 19:52:25.805536,5.0,Matthew Moore,0,0,https://www.google.com/maps/contrib/114131313724611950859/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUQwcXRpRWl3RRAB,i am speechless,a year ago,2021-04-11 19:52:25.808371,1.0,raminderjit singh,10,0,https://www.google.com/maps/contrib/109162485603984580993/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUQwcXQzWkhBEAE,never has meatballs after 6,a year ago,2021-04-11 19:52:25.810869,2.0,mike kelly,14,0,https://www.google.com/maps/contrib/116792881182831142550/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUQwNlByLVZBEAE,,a year ago,2021-04-11 19:52:25.813319,5.0,Seshunath Kotra,1,0,https://www.google.com/maps/contrib/104250758460914830556/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUMweDZ6RVF3EAE,,a year ago,2021-04-11 19:52:25.815884,4.0,Derek Huxley,1,0,https://www.google.com/maps/contrib/109917754047857711957/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUMwdTdxWnpBRRAB,,a year ago,2021-04-11 19:52:25.818332,4.0,cosmo Blanchette,1,0,https://www.google.com/maps/contrib/102810493985785902413/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUMwdS1MMkJREAE,,a year ago,2021-04-11 19:52:25.820751,3.0,Maria Venegas,0,0,https://www.google.com/maps/contrib/117553611932369081960/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUMwNjVmVnZ3RRAB,,a year ago,2021-04-11 19:52:32.171233,5.0,Basil M Eldho,4,0,https://www.google.com/maps/contrib/114035044249236811414/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUMwaS1EVGxRRRAB,,a year ago,2021-04-11 19:52:32.173781,5.0,Bevin Patel,0,0,https://www.google.com/maps/contrib/109146552370567178054/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUMwN2FmNHJRRRAB,Great place great employees,a year ago,2021-04-11 19:52:32.176445,4.0,Dwayne Fortman,0,0,https://www.google.com/maps/contrib/102970941032970906580/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUMwNWRXUzR3RRAB,,a year ago,2021-04-11 19:52:32.179484,4.0,anil varghese,6,0,https://www.google.com/maps/contrib/106439912189208420157/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUMweWZMSGJnEAE,Last night I bought one veg sub forn that store and it was worth of 4.49+ tax and he charged me for Turkey sub which was worth of 5.99 and I already told him that I am veg. Is the the way to get money from customers. Very bad for business. Never gonna trust on this store again.,a year ago,2021-04-11 19:52:32.181969,1.0,Raj Shah,1,0,https://www.google.com/maps/contrib/117607114222679216203/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUMwOGJyRDlRRRAB,,a year ago,2021-04-11 19:52:32.184455,4.0,kuntal gandhi,0,0,https://www.google.com/maps/contrib/109778772592074247277/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUMwdHVmUlJBEAE,sick subs bro,a year ago,2021-04-11 19:52:32.186922,5.0,Cameron Seis,5,0,https://www.google.com/maps/contrib/105220153855947840554/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUMwMHRqOFZREAE,,a year ago,2021-04-11 19:52:32.189542,5.0,Hill Patel,3,0,https://www.google.com/maps/contrib/116048721818450815551/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUMwbk5ET0xnEAE,,a year ago,2021-04-11 19:52:32.192628,2.0,Vinayak Chopal,2,0,https://www.google.com/maps/contrib/112246856235685325815/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUMwMEl6d3J3RRAB,,a year ago,2021-04-11 19:52:32.195461,1.0,Ken Watt,6,0,https://www.google.com/maps/contrib/113888879201524484385/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSURVMTVtdldREAE,My experience with this was amazing I love staff of it.,a year ago,2021-04-11 19:52:38.589472,5.0,Pratipal Gohil,6,0,https://www.google.com/maps/contrib/104437697601403399693/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSURVMTRiWXRBRRAB,,a year ago,2021-04-11 19:52:38.592246,5.0,Alexandra Gaudet,3,0,https://www.google.com/maps/contrib/110556532329083125819/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSURVNThUREtBEAE,Excellent service,a year ago,2021-04-11 19:52:38.594752,5.0,chirag joshi,5,0,https://www.google.com/maps/contrib/103878123488730435221/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSURVeDhPM053EAE,"The best Subway I have been to. (Grove Street, Barrie) Subs made perfectly!",a year ago,2021-04-11 19:52:38.597990,5.0,Jill Davidson,0,0,https://www.google.com/maps/contrib/103768156221749229833/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSURVdThIZ1NREAE,,a year ago,2021-04-11 19:52:38.600839,5.0,Inwinder Sran,0,0,https://www.google.com/maps/contrib/104422965215030556451/reviews?hl=en-CA,Subway
ChRDSUhNMG9nS0VJQ0FnSURVOWFrRBAB,,a year ago,2021-04-11 19:52:38.603332,5.0,satyam verma,0,0,https://www.google.com/maps/contrib/104564267672600789296/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSURVd2JtZGhBRRAB,"I like that you can order in app yo skip the line up, and collect in the restaurant",a year ago,2021-04-11 19:52:38.605783,5.0,Ravi Dalal,0,0,https://www.google.com/maps/contrib/115026682681945733229/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSURVX3V1NS1RRRAB,,a year ago,2021-04-11 19:52:38.608412,4.0,Richard Shaver,0,0,https://www.google.com/maps/contrib/116827566686685421838/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSURVcnZ1QjBRRRAB,,a year ago,2021-04-11 19:52:38.612214,5.0,mamta sonar,1,0,https://www.google.com/maps/contrib/102381200729017292577/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSURVOXBUNEJnEAE,,a year ago,2021-04-11 19:52:38.614753,5.0,xoxo,1,0,https://www.google.com/maps/contrib/115598858615160709683/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSURVdXZ2enlnRRAB,"terrible experience,  the server could barely understand English.. will never go again or reccomend it to anyone",a year ago,2021-04-11 19:52:45.045155,1.0,Chrissy Iscaro,0,0,https://www.google.com/maps/contrib/104975401807300318108/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSURVMHZxYmpRRRAB,,a year ago,2021-04-11 19:52:45.047593,3.0,Piotr Swiezawskihn,6,0,https://www.google.com/maps/contrib/111904729770029411588/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSURVNklid21nRRAB,My go to fast good place.,a year ago,2021-04-11 19:52:45.050092,5.0,Michel Baillargeon,0,0,https://www.google.com/maps/contrib/108317603531232956491/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSURVeUpMZ1p3EAE,,a year ago,2021-04-11 19:52:45.052778,3.0,Katiee Charpentier,0,0,https://www.google.com/maps/contrib/111589357304777386180/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUNVMTZiZFB3EAE,,a year ago,2021-04-11 19:52:45.055888,2.0,Rayla Kush,0,0,https://www.google.com/maps/contrib/102372538321777728544/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUNVczdiaFR3EAE,"Disgusting, there were fruit flies all over the meat and vegetables. When I unwrapped my sandwich a few even flew out from the wrapper. Obviously sanitation is not their priority and I will never be revisiting this location again.",a year ago,2021-04-11 19:52:45.058397,1.0,Jer,0,0,https://www.google.com/maps/contrib/106134905194779239910/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUNVclpMMDR3RRAB,,a year ago,2021-04-11 19:52:45.062032,4.0,Tojo Tomy,0,0,https://www.google.com/maps/contrib/108767479519891319296/reviews?hl=en-CA,Subway
